user_id,movie_id,rank,pred_score,label
29,2571,3,0.577586,0
29,3104,4,0.414383,0
29,780,5,0.397217,0
29,2858,6,0.297709,0
29,1580,7,0.21907,0
29,480,8,0.192785,0
29,377,9,0.192555,0
29,1233,10,0.144295,0
30,2890,1,0.219159,0
30,3147,2,0.161497,0
30,2268,3,0.150994,0
30,2571,4,0.129155,0
30,2396,5,0.107486,0
30,260,6,0.073795,0
30,1393,7,0.067636,0
30,1704,8,-0.009707,0
30,1580,9,-0.013845,0
30,1270,10,-0.026696,0
31,2858,1,0.631289,0
31,3210,2,0.416614,0
31,3552,3,0.39033,0
31,1028,4,0.353229,0
31,1,5,0.280616,0
31,3448,6,0.278078,0
31,2797,7,0.234394,0
31,2081,8,0.232166,0
31,296,9,0.223449,0
31,858,10,0.220889,0
32,2396,1,0.227583,0
32,356,2,0.056521,0
32,1674,3,0.03317,0
32,593,4,-0.027342,0
32,608,5,-0.050733,1
32,110,6,-0.079363,0
32,2324,7,-0.097539,0
32,2028,8,-0.09778,0
32,1265,9,-0.131184,0
32,1270,10,-0.148906,0
33,2571,1,0.401375,0
33,296,2,0.319754,0
33,1089,3,0.280128,0
33,1294,4,0.279198,0
33,1036,5,0.106766,0
33,457,6,0.096737,0
33,2716,7,0.09409,0
33,2000,8,0.062945,1
33,1252,9,0.056519,0
33,1617,10,0.04524,0
34,3552,1,0.287672,0
34,357,2,0.275156,0
34,3526,3,0.256727,0
34,2797,4,0.1955,0
34,608,5,0.179852,0
34,3608,6,0.173897,0
34,593,7,0.16634,0
34,1234,8,0.141842,0
34,2352,9,0.13755,0
34,2100,10,0.131415,0
35,3683,1,0.406217,0
35,1674,2,0.371425,0
35,1196,3,0.199278,0
35,909,4,0.190532,0
35,3037,5,0.156035,0
35,593,6,0.152767,0
35,858,7,0.112145,0
35,1617,8,0.089974,0
35,1952,9,0.089671,0
35,903,10,0.080657,0
36,3256,1,0.754204,0
36,6,2,0.671172,0
36,1674,3,0.630799,0
36,1387,4,0.515048,1
36,1370,5,0.472779,0
36,1089,6,0.327606,0
36,260,7,0.236338,0
36,3527,8,0.222727,0
36,1036,9,0.218712,1
36,733,10,0.200051,0
37,539,1,0.516174,0
37,914,2,0.498996,0
37,3448,3,0.339039,0
37,440,4,0.265415,0
37,2406,5,0.259683,0
37,1028,6,0.24849,0
37,260,7,0.241464,0
37,595,8,0.230648,0
37,2858,9,0.174893,0
37,11,10,0.137967,0
38,597,1,0.702621,0
38,2424,2,0.661891,0
38,2100,3,0.653683,0
38,3108,4,0.508788,0
38,380,5,0.425394,0
38,2858,6,0.353664,0
38,3448,7,0.241972,0
38,1784,8,0.226291,0
38,2406,9,0.167737,0
38,2081,10,0.146703,0
39,1968,1,0.623694,0
39,2692,2,0.418851,1
39,3052,3,0.229183,0
39,3253,4,0.220372,0
39,1394,5,0.152589,0
39,2683,6,0.136591,0
39,3793,7,0.132186,1
39,1580,8,0.079754,0
39,2396,9,0.075835,1
39,1517,10,0.069745,0
40,2028,1,0.538381,0
40,260,2,0.415175,0
40,2858,3,0.339214,0
40,2640,4,0.289289,0
40,1210,5,0.281551,0
40,480,6,0.236935,0
40,2944,7,0.22008,0
40,1580,8,0.169809,0
40,2571,9,0.128044,0
40,1259,10,0.082284,0
41,1197,1,0.032543,0
41,3578,2,0.021427,0
41,2571,3,-0.019836,0
41,2000,4,-0.043187,0
41,2640,5,-0.047412,0
41,527,6,-0.098865,0
41,2115,7,-0.278502,0
41,1,8,-0.282378,0
41,356,9,-0.417811,0
41,2396,10,-0.425087,0
42,380,1,1.20825,0
42,648,2,1.174726,0
42,1370,3,1.096295,0
42,3698,4,0.782355,0
42,3256,5,0.779951,0
42,2028,6,0.720386,0
42,2353,7,0.637439,0
42,2571,8,0.590695,0
42,1573,9,0.515688,0
42,2140,10,0.4256,0
43,2502,1,0.235378,0
43,357,2,0.216894,0
43,1968,3,0.172367,0
43,2858,4,0.17013,1
43,1136,5,0.147596,0
43,2396,6,0.079782,0
43,1784,7,-0.007512,0
43,2355,8,-0.04282,0
43,2395,9,-0.099121,0
43,223,10,-0.112267,0
44,1580,1,0.321357,0
44,1376,2,0.247349,0
44,2028,3,0.21076,0
44,858,4,0.204307,0
44,2355,5,0.191954,0
44,595,6,0.170831,0
44,1214,7,0.170253,0
44,1259,8,0.166379,0
44,2916,9,0.152209,0
44,2000,10,0.133481,0
45,2243,1,0.586804,0
45,2352,2,0.536525,0
45,898,3,0.502095,0
45,2080,4,0.401763,0
45,1394,5,0.394382,0
45,260,6,0.367085,0
45,3448,7,0.350006,0
45,597,8,0.347971,0
45,357,9,0.289461,0
45,356,10,0.261361,0
46,1644,1,1.601664,1
46,2279,2,1.505504,0
46,2459,3,1.356923,0
46,1991,4,1.312248,0
46,253,5,1.22466,0
46,1407,6,1.193997,1
46,1717,7,1.035548,1
46,1261,8,1.007589,1
46,3021,9,0.848186,0
46,2451,10,0.848186,0
47,296,1,0.614095,0
47,260,2,0.403722,0
47,593,3,0.249936,0
47,1299,4,0.169658,0
47,1674,5,0.136025,0
47,111,6,0.118162,0
47,1953,7,0.112539,0
47,1207,8,-0.028994,0
47,1704,9,-0.036586,0
47,608,10,-0.098323,0
48,260,1,0.328209,0
48,1968,2,0.164855,1
48,1278,3,0.115498,0
48,3448,4,0.092694,0
48,1784,5,0.060003,0
48,1197,6,0.041951,0
48,588,7,0.036256,0
48,1073,8,0.024524,0
48,2716,9,0.018084,0
48,2000,10,0.016711,0
49,3527,1,0.900289,0
49,260,2,0.759395,0
49,2571,3,0.744726,0
49,1580,4,0.654915,0
49,780,5,0.60668,0
49,733,6,0.492236,0
49,1573,7,0.42405,0
49,2628,8,0.343461,0
49,3256,9,0.341621,0
49,6,10,0.309311,0
50,1270,1,-0.009294,0
50,1673,2,-0.131367,0
50,2571,3,-0.184682,0
50,1441,4,-0.258278,0
50,3578,5,-0.40717,0
50,318,6,-0.471262,0
50,858,7,-0.550745,0
50,3788,8,-0.584441,0
50,1227,9,-0.711494,0
50,1,10,-0.743977,0
51,551,1,0.565673,0
51,2858,2,0.311718,0
51,595,3,0.175159,0
51,2396,4,0.088317,1
51,2959,5,0.034008,0
51,2700,6,-0.013554,0
51,364,7,-0.020056,0
51,2762,8,-0.051956,0
51,223,9,-0.054181,0
51,1704,10,-0.056272,0
52,1552,1,1.39983,1
52,648,2,0.917032,0
52,10,3,0.858243,0
52,1917,4,0.79776,0
52,1101,5,0.695127,0
52,2571,6,0.565654,0
52,296,7,0.548142,0
52,1036,8,0.451441,0
52,1370,9,0.431408,0
52,47,10,0.383284,0
53,367,1,0.478304,0
53,1393,2,0.199001,0
53,1784,3,0.167508,0
53,1968,4,0.164855,1
53,380,5,0.153762,0
53,2000,6,0.143005,1
53,527,7,0.12007,0
53,110,8,0.105483,0
53,6,9,0.070072,0
53,1276,10,0.044252,0
54,909,1,1.160036,0
54,1084,2,0.590884,0
54,2243,3,0.58872,0
54,1244,4,0.563242,0
54,1077,5,0.519922,0
54,296,6,0.479165,0
54,3362,7,0.467675,0
54,3037,8,0.391894,1
54,2352,9,0.367973,0
54,2863,10,0.329623,0
55,2858,1,0.266619,0
55,2268,2,0.221824,0
55,2028,3,0.168584,0
55,2396,4,0.1279,0
55,1784,5,0.100343,1
55,608,6,0.078113,0
55,364,7,0.070791,0
55,1,8,0.000944,0
55,1580,9,-0.000564,0
55,1196,10,-0.013481,0
56,3147,1,0.365666,0
56,2571,2,0.236473,0
56,778,3,0.232393,0
56,1682,4,0.229757,0
56,1196,5,0.220746,0
56,2028,6,0.21623,0
56,593,7,0.159674,0
56,47,8,0.141956,0
56,589,9,0.115969,0
56,1214,10,0.112136,0
57,2396,1,0.183242,0
57,235,2,0.174275,0
57,2700,3,0.133683,0
57,34,4,0.102404,0
57,2716,5,0.039292,0
57,2571,6,-0.007015,0
57,1148,7,-0.034339,0
57,2692,8,-0.036268,0
57,2324,9,-0.041103,0
57,593,10,-0.044193,0
58,2959,1,0.387694,0
58,47,2,0.159728,0
58,1,3,0.12475,0
58,1961,4,0.12462,0
58,356,5,0.114325,1
58,1674,6,0.104866,0
58,1252,7,0.102105,0
58,380,8,0.092362,0
58,1278,9,0.078613,0
58,1704,10,0.068018,0
59,260,1,0.384707,0
59,909,2,0.338247,0
59,1104,3,0.24347,0
59,3359,4,0.102873,1
59,594,5,0.058518,0
59,593,6,0.049807,0
59,3435,7,0.0255,0
59,318,8,0.004459,0
59,1270,9,0.003883,0
59,2186,10,0.002861,0
60,1917,1,1.08354,0
60,1377,2,0.887817,0
60,1676,3,0.822363,0
60,367,4,0.80011,0
60,1198,5,0.450454,0
60,1722,6,0.443738,0
60,316,7,0.39344,0
60,2006,8,0.385458,0
60,165,9,0.368649,0
60,480,10,0.351578,0
62,260,1,0.571186,0
62,296,2,0.228411,0
62,593,3,0.16634,0
62,318,4,0.111398,0
62,2352,5,0.07648,0
62,1196,6,0.07469,0
62,356,7,0.073433,0
62,1393,8,0.068117,0
62,1084,9,0.045082,0
62,1617,10,0.039956,0
63,778,1,0.374053,0
63,1732,2,0.223989,0
63,1060,3,0.177112,0
63,235,4,0.150743,0
63,2324,5,0.120201,0
63,1580,6,0.113078,0
63,1259,7,0.105328,0
63,2804,8,0.102043,0
63,589,9,0.094056,0
63,608,10,0.092277,0
64,593,1,0.190564,0
64,589,2,0.129249,0
64,480,3,0.112242,0
64,1275,4,0.00569,0
64,1387,5,0.001722,0
64,2571,6,-0.017962,0
64,1196,7,-0.022785,0
64,1214,8,-0.05121,0
64,2858,9,-0.054187,1
64,1580,10,-0.054278,0
65,260,1,0.493439,1
65,296,2,0.242078,0
65,858,3,0.215868,0
65,2028,4,0.200125,0
65,1370,5,0.172106,0
65,165,6,0.151061,0
65,6,7,0.141008,0
65,457,8,0.12001,0
65,608,9,0.117311,0
65,2947,10,0.112662,0
66,1210,1,0.476044,0
66,260,2,0.081629,0
66,2628,3,0.028627,0
66,2396,4,-0.030937,0
66,1968,5,-0.067044,0
66,1220,6,-0.0863,0
66,1136,7,-0.138151,0
66,1393,8,-0.141954,0
66,3256,9,-0.142393,0
66,1784,10,-0.177849,0
67,3152,1,0.692532,0
67,1950,2,0.528813,0
67,3468,3,0.475434,0
67,1103,4,0.416863,0
67,3037,5,0.404859,0
67,1293,6,0.387337,0
67,1104,7,0.380157,0
67,1244,8,0.325527,0
67,920,9,0.256509,0
67,1674,10,0.237799,0
68,357,1,0.383107,0
68,1285,2,0.361606,0
68,2300,3,0.277134,1
68,2395,4,0.262351,0
68,235,5,0.176933,0
68,1,6,0.150812,0
68,1235,7,0.137779,0
68,2324,8,0.120201,1
68,2700,9,0.090891,0
68,296,10,0.077264,0
69,994,1,0.65358,0
69,1357,2,0.503705,1
69,3100,3,0.476823,0
69,1784,4,0.412269,0
69,357,5,0.383107,0
69,1193,6,0.371541,0
69,1179,7,0.349585,0
69,1682,8,0.303486,1
69,2395,9,0.262351,0
69,2324,10,0.259064,0
70,2502,1,0.561647,0
70,2692,2,0.483916,0
70,2770,3,0.470455,0
70,785,4,0.395473,0
70,2395,5,0.275533,0
70,3052,6,0.225117,0
70,3160,7,0.201222,0
70,2396,8,0.178494,1
70,1196,9,0.148986,0
70,2700,10,0.128261,1
71,380,1,0.711526,0
71,2115,2,0.354975,0
71,2571,3,0.329442,0
71,349,4,0.282477,0
71,1370,5,0.263753,0
71,296,6,0.18004,0
71,589,7,0.146964,0
71,2028,8,0.130943,0
71,780,9,0.099794,0
71,2947,10,0.087188,0
72,3448,1,0.61211,0
72,539,2,0.516174,0
72,357,3,0.349018,0
72,2858,4,0.217716,0
72,1784,5,0.210765,0
72,440,6,0.173718,0
72,1682,7,0.100779,0
72,2302,8,0.077781,0
72,3578,9,0.047327,0
72,1136,10,0.042587,0
73,2716,1,0.171613,0
73,593,2,0.16634,0
73,260,3,0.147961,0
73,2355,4,0.112827,0
73,1,5,0.111611,0
73,780,6,0.11134,0
73,3793,7,0.104759,0
73,608,8,0.094932,0
73,858,9,0.093396,0
73,318,10,0.092478,0
74,3435,1,0.614974,0
74,1244,2,0.570832,0
74,1089,3,0.452678,0
74,3683,4,0.440029,0
74,50,5,0.339805,1
74,1193,6,0.299189,0
74,1179,7,0.25815,0
74,1084,8,0.210963,0
74,2028,9,0.208279,0
74,260,10,0.149347,0
75,455,1,1.302595,0
75,2096,2,0.701385,0
75,2193,3,0.678713,0
75,367,4,0.667071,0
75,2018,5,0.641837,0
75,2082,6,0.598023,1
75,2470,7,0.585707,0
75,596,8,0.546939,0
75,2048,9,0.500413,0
75,3489,10,0.488264,0
76,1682,1,0.472874,0
76,2391,2,0.400419,0
76,1179,3,0.348851,0
76,25,4,0.318011,0
76,1393,5,0.276335,0
76,778,6,0.232978,0
76,1673,7,0.168537,0
76,1784,8,0.132807,0
76,356,9,0.121309,0
76,2291,10,0.078974,0
77,2395,1,0.696332,0
77,2580,2,-0.053209,0
77,3160,3,-0.156094,0
77,3052,4,-0.181611,0
77,2959,5,-0.241899,0
77,223,6,-0.244617,0
77,2716,7,-0.281101,0
77,2355,8,-0.335045,0
77,1196,9,-0.34461,0
77,2700,10,-0.362314,1
78,594,1,0.376774,0
78,3108,2,0.339939,0
78,1784,3,0.316833,0
78,2080,4,0.274801,0
78,2395,5,0.247172,0
78,1028,6,0.207534,0
78,1394,7,0.206516,0
78,593,8,0.149038,0
78,588,9,0.128823,0
78,858,10,0.124707,0
79,2762,1,-0.154516,0
79,608,2,-0.200383,0
79,235,3,-0.210498,0
79,50,4,-0.234711,0
79,2692,5,-0.261947,0
79,3578,6,-0.291097,0
79,2599,7,-0.339965,0
79,2076,8,-0.36395,0
79,589,9,-0.369189,0
79,527,10,-0.489984,0
80,2396,1,0.168441,0
80,3255,2,0.119371,0
80,2324,3,0.088575,0
80,595,4,0.062856,0
80,1704,5,0.054842,0
80,733,6,0.023455,0
80,2858,7,0.002942,0
80,3578,8,-0.005584,0
80,1,9,-0.020822,0
80,34,10,-0.02244,0
81,1248,1,0.636258,0
81,1084,2,0.611898,0
81,1089,3,0.582808,0
81,1284,4,0.484767,1
81,1945,5,0.423477,0
81,3037,6,0.38781,0
81,1254,7,0.348337,0
81,930,8,0.335579,0
81,922,9,0.309408,0
81,1196,10,0.308465,0
82,1682,1,0.410057,0
82,2959,2,0.349824,0
82,356,3,0.20889,1
82,1573,4,0.197433,0
82,2353,5,0.149655,1
82,1242,6,0.129879,0
82,457,7,0.057414,0
82,2716,8,0.052047,0
82,2762,9,0.051252,0
82,2000,10,0.050772,0
83,2406,1,0.267168,0
83,3793,2,0.104119,0
83,2858,3,0.093155,0
83,608,4,0.056321,0
83,1968,5,0.055147,0
83,593,6,0.044094,0
83,1197,7,0.040591,0
83,2395,8,0.03535,0
83,34,9,0.027992,0
83,1784,10,0.015581,0
84,1196,1,0.649293,0
84,380,2,0.529331,0
84,1275,3,0.439668,0
84,1198,4,0.355449,1
84,589,5,0.303267,0
84,1210,6,0.27057,0
84,2115,7,0.270207,0
84,1573,8,0.206029,0
84,1370,9,0.204562,0
84,2529,10,0.153527,0
85,3623,1,0.505023,0
85,2580,2,0.021861,0
85,2268,3,-0.092839,0
85,1673,4,-0.131367,0
85,608,5,-0.189492,0
85,3578,6,-0.243805,0
85,1227,7,-0.288538,0
85,223,8,-0.304893,0
85,3753,9,-0.305202,0
85,1784,10,-0.306315,0
86,1917,1,0.926242,0
86,2161,2,0.46916,0
86,1722,3,0.450945,0
86,1552,4,0.449479,0
86,316,5,0.354818,0
86,2115,6,0.347465,0
86,10,7,0.340871,0
86,1198,8,0.313671,0
86,595,9,0.287648,0
86,1259,10,0.21338,0
87,1210,1,0.600906,0
87,2858,2,0.496935,0
87,1370,3,0.44486,0
87,1275,4,0.413994,0
87,2949,5,0.410043,0
87,2944,6,0.294501,0
87,2115,7,0.265569,0
87,6,8,0.231967,0
87,349,9,0.215545,0
87,2640,10,0.210596,0
88,1228,1,0.595578,0
88,1267,2,0.16601,0
88,2858,3,0.092089,0
88,1293,4,0.08646,1
88,296,5,0.048211,0
88,1234,6,0.042092,0
88,1617,7,0.039888,0
88,1214,8,0.031204,0
88,1953,9,0.026509,0
88,3504,10,0.021689,0
89,2000,1,0.236895,0
89,296,2,0.213223,0
89,2571,3,0.128921,0
89,1704,4,0.10916,0
89,380,5,0.064118,0
89,1213,6,0.056892,0
89,1036,7,-0.127623,0
89,1580,8,-0.133912,0
89,527,9,-0.192385,1
89,1259,10,-0.26089,0
90,296,1,0.831191,0
90,2353,2,0.585747,0
90,380,3,0.583307,0
90,2571,4,0.544193,0
90,1732,5,0.406669,0
90,260,6,0.384707,0
90,2000,7,0.36346,0
90,6,8,0.329347,0
90,1036,9,0.305069,0
90,1682,10,0.286757,0
91,3039,1,0.55055,0
91,2243,2,0.405947,0
91,3362,3,0.333561,0
91,2300,4,0.32276,0
91,2352,5,0.303302,0
91,1292,6,0.242027,0
91,235,7,0.214882,0
91,1256,8,0.206658,0
91,1663,9,0.189845,0
91,1234,10,0.169672,0
92,2100,1,0.450298,0
92,594,2,0.263363,0
92,1784,3,0.1955,0
92,3396,4,0.166759,0
92,2406,5,0.161431,0
92,919,6,0.157716,0
92,1282,7,0.144423,0
92,2324,8,0.111117,0
92,1259,9,0.086101,0
92,260,10,0.070937,0
93,1580,1,0.809969,0
93,3527,2,0.741897,0
93,380,3,0.633759,0
93,1370,4,0.542494,0
93,780,5,0.536694,0
93,1129,6,0.512328,0
93,2858,7,0.313918,0
93,2000,8,0.29936,0
93,3256,9,0.264315,0
93,1387,10,0.208667,0
94,1321,1,0.783406,0
94,2118,2,0.375061,1
94,1347,3,0.301331,0
94,1994,4,0.2826,0
94,968,5,0.228899,0
94,1129,6,0.156562,0
94,1997,7,0.116571,0
94,2160,8,0.076908,0
94,1261,9,0.069724,1
94,2571,10,-0.04342,0
95,296,1,0.424787,0
95,380,2,0.336742,0
95,165,3,0.259235,0
95,648,4,0.218922,0
95,608,5,0.218678,0
95,1370,6,0.190414,0
95,260,7,0.18212,0
95,593,8,0.121009,1
95,349,9,0.09831,0
95,1608,10,0.087447,0
96,356,1,0.215896,0
96,2406,2,0.167737,0
96,480,3,0.110348,0
96,858,4,0.101842,0
96,47,5,0.101713,0
96,1674,6,0.095159,0
96,1784,7,0.088494,0
96,2797,8,0.073612,0
96,2000,9,0.064677,0
96,1214,10,0.062938,0
97,2186,1,0.870996,1
97,3683,2,0.313264,0
97,898,3,0.233274,1
97,903,4,0.178664,0
97,951,5,0.1707,0
97,608,6,0.158568,0
97,1248,7,0.139237,1
97,1084,8,0.108688,0
97,904,9,0.093129,1
97,1196,10,0.068264,0
98,527,1,0.317605,1
98,2571,2,0.259005,0
98,2000,3,0.207484,0
98,1580,4,0.148922,0
98,1210,5,-0.050522,0
98,858,6,-0.151832,0
98,1259,7,-0.15904,0
98,110,8,-0.178578,0
98,296,9,-0.184682,1
98,1036,10,-0.192405,0
99,593,1,0.14,0
99,3793,2,0.13967,0
99,608,3,0.075336,0
99,480,4,0.073204,0
99,2355,5,0.05504,0
99,2396,6,0.050728,0
99,1196,7,0.034271,0
99,1617,8,0.01198,0
99,1580,9,-0.011135,0
99,2700,10,-0.011437,0
100,1275,1,0.503246,0
100,733,2,0.461888,0
100,1201,3,0.196051,0
100,2640,4,0.161908,0
100,589,5,0.140331,0
100,2115,6,0.13878,0
100,593,7,0.0925,0
100,2628,8,0.085401,0
100,2947,9,0.069745,0
100,1214,10,0.051921,0
101,1375,1,1.3208,0
101,1917,2,0.965262,0
101,10,3,0.702781,0
101,2058,4,0.640768,0
101,2470,5,0.510113,0
101,1129,6,0.484799,0
101,1544,7,0.477621,1
101,349,8,0.440588,0
101,1676,9,0.324774,0
101,2028,10,0.300503,0
102,2858,1,0.21465,0
102,608,2,0.176035,0
102,260,3,0.154943,0
102,903,4,0.096229,0
102,589,5,0.094056,0
102,457,6,0.088215,0
102,1617,7,0.075336,0
102,913,8,0.073823,0
102,910,9,0.056195,0
102,858,10,0.055663,0
103,3527,1,1.026548,0
103,1573,2,0.749978,0
103,1917,3,0.747265,1
103,3256,4,0.69424,0
103,2353,5,0.635483,0
103,1210,6,0.566479,0
103,2278,7,0.438161,0
103,1544,8,0.420431,0
103,1552,9,0.359127,0
103,10,10,0.347638,0
104,2694,1,0.714833,0
104,3081,2,0.409023,0
